user_address,itemID,amount
0xc6bd19086b02522a8ae2606194052af46770717e,6,1
0xda3ce85c0e22aa595750b41d9e4f802842e9cff6,6,1
0x5f2b6648a7b62bea1b4bc31edc318365fa7bb0ff,6,1
0x203e487561135682397e48ab2973b2d3c28c4633,6,1
0x4be5756a766a23794c5f53fba566db46d91a3008,6,1
0x2eb5e41673506c9acfc94b665bd0ca5b5f7335f9,6,1
0xa9984bb9251d03781677ad543729374a6eb72d41,6,1
0xf45db938bdc83a3060e1bd629767eb0e96e3884b,6,2
0x3b8bc31c46af259fe3a69c39c2ab55de56676d36,6,8
0x52d4e9c6b23cfafa13938034814acdab895b6848,6,2
0x5e47e86c274e88423cdc2a1b87148e2192d5ae39,6,1
0x37152c0b74efdd9323ab4e579b0ced0a24800f3a,6,1
0xc0f85116e291d9d2c24983c291f8cc10a234107e,6,1
0x705415b435751ecc1793a1071f8ac9c2d8bfee87,6,1
0x0b31e9737fee75157a9aa775e35a43dec1dc2059,6,2
0x99c9baaece1f0e6fe69e93c79f80e1c8c4d54668,6,1
0x977923940ea86eb40d6a51b6447b6c62ea732007,6,1
0x495def9bf5ca8b6b855784a65cf1e7c27081beea,6,1
0xee799b2c65a2695012fec4e45f4e5161166cc066,6,1
0x6fce63859a859a0f30ed09b12f5010d790618ca4,6,4
0x623a58c9cc36bac9f45b92a164055291a4718266,6,2
0x72db34299d4bb489993a49822708ce692cca3eb2,6,4
0xde694b3d3ddc92914f87c8618b067a6306baceda,6,2
0xc31372db84e456193e72a162928539c8f5999ff6,6,1
0xeb3009d9a216bce0991f1a511756de080a064a39,6,1
0x99ac39f74cc51f683667f08b4591a6bc3639e0c5,6,15
0x4eb47cf5634b64a4dcd6c2788382c219d31dbabf,6,2
0xae79077d8d922d071797a7f8849430fed488c005,6,17
0xd9f0efd7af7d729969c1e9dfd6d4de73a25fe1ae,6,25
0x18bfff508960710fee296502de84667c7f4e88cf,6,2
0x7bb8705a3581f549c039401903251aa010ade9c6,6,5
0xfbb938aab5fb05d81c396c0cbd8e4d7735695db7,6,2
0xb6762c98c9d86a5f9585afb6a777e5269a5d9263,6,1
0xa1586347c540c1b5cd83113872eeb7815a57dfe6,6,3
0x934dff4d5e1a5138d9863f38ab959b07046dba45,6,4
0x7ed7ab81ccefbcadf4cadd49827f84a5872311db,6,3
0x2c6995631c7889addc1ab7b5bc56ec09d35b7c8f,6,1
0x18932848b2f9b14b70972a1400133d1ed6342114,6,7
0x00e554787bae96f93e1a5af370d434e3f9ff5a4f,6,1
0xa8992310f620dc8f23f9cf4fad90a2f2380d8d6a,6,2
0x72f412c983d8bbfb8d3896e31b470a03c47de953,6,1
0x7a450d96a614f4efbf4c48c569bae6d4f727cffc,6,1
0x579ea3f1e0617aa237e36c0501822b55be8d84ed,6,1
0x05ebff07711a5b6042c27fdaa683a5c6d55b6684,6,2
0x6648e94a5bdd783bf6649d54fc2891f97c6ca22d,6,1
0x845657f96dc0492e9ffa0bed0ba6f425e05b62ad,6,1
